#(mesh1,mesh2,mesh3) = (400, 400, 400)
#EnergyMesh: 3000
#Adapt mesh = (1 1 1)
#Threshold Value = 1.000000 ang^(-2)
# Chemical Energy (eV)    Fx   Fy   Fz
-1.451000e+00 -1.601610e+02 -1.601616e+02 4.314481e+02
-1.450000e+00 -1.626071e+02 -1.626072e+02 4.359388e+02
-1.449000e+00 -1.697441e+02 -1.697443e+02 4.526113e+02
-1.448000e+00 -1.735603e+02 -1.735604e+02 4.644103e+02
-1.447000e+00 -1.749881e+02 -1.749886e+02 4.710207e+02
-1.446000e+00 -1.773613e+02 -1.773626e+02 4.778614e+02
-1.445000e+00 -1.809133e+02 -1.809154e+02 4.879026e+02
-1.444000e+00 -1.831307e+02 -1.831332e+02 4.962172e+02
-1.443000e+00 -1.880553e+02 -1.880584e+02 5.076357e+02
-1.442000e+00 -1.928660e+02 -1.928692e+02 5.161908e+02
-1.441000e+00 -1.983077e+02 -1.983108e+02 5.263712e+02
-1.440000e+00 -2.052960e+02 -2.052993e+02 5.364542e+02
-1.439000e+00 -2.098285e+02 -2.098317e+02 5.360679e+02
-1.438000e+00 -2.146411e+02 -2.146437e+02 5.438319e+02
-1.437000e+00 -2.234329e+02 -2.234351e+02 5.599671e+02
-1.436000e+00 -2.227056e+02 -2.227071e+02 5.584436e+02
-1.435000e+00 -2.317499e+02 -2.317502e+02 5.668439e+02
-1.434000e+00 -2.369443e+02 -2.369444e+02 5.758264e+02
-1.433000e+00 -2.475098e+02 -2.475101e+02 5.846804e+02
-1.432000e+00 -2.449719e+02 -2.449723e+02 5.841271e+02
-1.431000e+00 -2.547325e+02 -2.547326e+02 6.033185e+02
-1.430000e+00 -2.555106e+02 -2.555105e+02 6.075704e+02
-1.429000e+00 -2.586224e+02 -2.586221e+02 6.112182e+02
-1.428000e+00 -2.624147e+02 -2.624145e+02 6.211097e+02
-1.427000e+00 -2.674766e+02 -2.674707e+02 6.279587e+02
-1.426000e+00 -2.682433e+02 -2.682439e+02 6.295861e+02
-1.425000e+00 -2.639887e+02 -2.639899e+02 6.245159e+02
-1.424000e+00 -2.632226e+02 -2.632222e+02 6.251878e+02
-1.423000e+00 -2.678173e+02 -2.678164e+02 6.328947e+02
-1.422000e+00 -2.656663e+02 -2.656658e+02 6.372398e+02
-1.421000e+00 -2.602131e+02 -2.602134e+02 6.370059e+02
-1.420000e+00 -2.512258e+02 -2.512265e+02 6.317672e+02
-1.419000e+00 -2.508819e+02 -2.508824e+02 6.330675e+02
-1.418000e+00 -2.444602e+02 -2.444594e+02 6.315602e+02
-1.417000e+00 -2.461234e+02 -2.461225e+02 6.361671e+02
-1.416000e+00 -2.357833e+02 -2.357821e+02 6.282293e+02
-1.415000e+00 -2.318065e+02 -2.318057e+02 6.291560e+02
-1.414000e+00 -2.283807e+02 -2.283799e+02 6.285083e+02
-1.413000e+00 -2.253582e+02 -2.253576e+02 6.307593e+02
-1.412000e+00 -2.237490e+02 -2.237482e+02 6.320279e+02
-1.411000e+00 -2.209361e+02 -2.209361e+02 6.349645e+02
-1.410000e+00 -2.210008e+02 -2.210009e+02 6.353810e+02
-1.409000e+00 -2.245926e+02 -2.245929e+02 6.408291e+02
-1.408000e+00 -2.197527e+02 -2.197527e+02 6.361221e+02
-1.407000e+00 -2.201299e+02 -2.201298e+02 6.359743e+02
-1.406000e+00 -2.224804e+02 -2.224803e+02 6.392921e+02
-1.405000e+00 -2.229795e+02 -2.229792e+02 6.413244e+02
-1.404000e+00 -2.240686e+02 -2.240684e+02 6.480827e+02
-1.403000e+00 -2.210176e+02 -2.210172e+02 6.407850e+02
-1.402000e+00 -2.197549e+02 -2.197549e+02 6.412894e+02
-1.401000e+00 -2.198448e+02 -2.198452e+02 6.481675e+02
-1.400000e+00 -2.232420e+02 -2.232439e+02 6.590261e+02
-1.399000e+00 -2.283115e+02 -2.283136e+02 6.699135e+02
-1.398000e+00 -2.300542e+02 -2.300550e+02 6.715462e+02
-1.397000e+00 -2.280354e+02 -2.280370e+02 6.700636e+02
-1.396000e+00 -2.289605e+02 -2.289620e+02 6.723525e+02
-1.395000e+00 -2.320333e+02 -2.320346e+02 6.793688e+02
-1.394000e+00 -2.329427e+02 -2.329439e+02 6.811957e+02
-1.393000e+00 -2.353349e+02 -2.353363e+02 6.878791e+02
-1.392000e+00 -2.359043e+02 -2.358096e+02 6.926895e+02
-1.391000e+00 -2.365519e+02 -2.365523e+02 6.990651e+02
-1.390000e+00 -2.424831e+02 -2.424831e+02 7.096258e+02
-1.389000e+00 -2.447327e+02 -2.447325e+02 7.176423e+02
-1.388000e+00 -2.418335e+02 -2.418333e+02 7.189652e+02
-1.387000e+00 -2.439186e+02 -2.439182e+02 7.224629e+02
-1.386000e+00 -2.420510e+02 -2.420517e+02 7.272166e+02
-1.385000e+00 -2.384529e+02 -2.384540e+02 7.231701e+02
-1.384000e+00 -2.384842e+02 -2.384858e+02 7.195869e+02
-1.383000e+00 -2.380427e+02 -2.380444e+02 7.206170e+02
-1.382000e+00 -2.371592e+02 -2.371607e+02 7.168618e+02
-1.381000e+00 -2.347641e+02 -2.347655e+02 7.106188e+02
-1.380000e+00 -2.327025e+02 -2.327042e+02 7.046422e+02
-1.379000e+00 -2.330614e+02 -2.330629e+02 7.001018e+02
-1.378000e+00 -2.246873e+02 -2.246889e+02 6.807398e+02
-1.377000e+00 -2.226510e+02 -2.226534e+02 6.779531e+02
-1.376000e+00 -2.228696e+02 -2.228711e+02 6.733210e+02
-1.375000e+00 -2.218546e+02 -2.218560e+02 6.610079e+02
-1.374000e+00 -2.149665e+02 -2.149683e+02 6.485065e+02
-1.373000e+00 -2.138650e+02 -2.138680e+02 6.391232e+02
-1.372000e+00 -2.142961e+02 -2.142988e+02 6.323516e+02
-1.371000e+00 -2.110900e+02 -2.110932e+02 6.208153e+02
-1.370000e+00 -2.072306e+02 -2.072337e+02 6.091835e+02
-1.369000e+00 -2.048604e+02 -2.048630e+02 6.036871e+02
-1.368000e+00 -1.976508e+02 -1.976533e+02 5.825284e+02
-1.367000e+00 -1.914778e+02 -1.914791e+02 5.634577e+02
-1.366000e+00 -1.849005e+02 -1.849014e+02 5.395784e+02
-1.365000e+00 -1.809577e+02 -1.809574e+02 5.237661e+02
-1.364000e+00 -1.726993e+02 -1.726994e+02 5.024270e+02
-1.363000e+00 -1.672033e+02 -1.672036e+02 4.896266e+02
-1.362000e+00 -1.634530e+02 -1.634543e+02 4.754647e+02
-1.361000e+00 -1.630117e+02 -1.630130e+02 4.692111e+02
-1.360000e+00 -1.624951e+02 -1.624963e+02 4.633818e+02
-1.359000e+00 -1.600694e+02 -1.600704e+02 4.550185e+02
-1.358000e+00 -1.609263e+02 -1.609159e+02 4.508162e+02
-1.357000e+00 -1.580996e+02 -1.580990e+02 4.452445e+02
-1.356000e+00 -1.565816e+02 -1.565802e+02 4.400177e+02
-1.355000e+00 -1.523261e+02 -1.523242e+02 4.311472e+02
-1.354000e+00 -1.475156e+02 -1.475142e+02 4.243109e+02
-1.353000e+00 -1.475996e+02 -1.476029e+02 4.209985e+02
-1.352000e+00 -1.482192e+02 -1.482186e+02 4.224520e+02
-1.351000e+00 -1.495104e+02 -1.495103e+02 4.212911e+02
-1.350000e+00 -1.455709e+02 -1.455707e+02 4.166497e+02
-1.349000e+00 -1.428530e+02 -1.428527e+02 4.114254e+02
-1.348000e+00 -1.405340e+02 -1.405339e+02 4.027227e+02
-1.347000e+00 -1.417398e+02 -1.417398e+02 4.037777e+02
-1.346000e+00 -1.394398e+02 -1.394397e+02 3.993343e+02
-1.345000e+00 -1.392430e+02 -1.392393e+02 3.926420e+02
-1.344000e+00 -1.379806e+02 -1.379803e+02 3.888127e+02
-1.343000e+00 -1.348691e+02 -1.348686e+02 3.825749e+02
-1.342000e+00 -1.329765e+02 -1.329760e+02 3.783369e+02
-1.341000e+00 -1.332886e+02 -1.332849e+02 3.751644e+02
-1.340000e+00 -1.350359e+02 -1.350360e+02 3.781914e+02
-1.339000e+00 -1.339943e+02 -1.339943e+02 3.739456e+02
-1.338000e+00 -1.339274e+02 -1.339274e+02 3.719873e+02
-1.337000e+00 -1.325079e+02 -1.324946e+02 3.691796e+02
-1.336000e+00 -1.318166e+02 -1.318167e+02 3.668640e+02
-1.335000e+00 -1.335835e+02 -1.335835e+02 3.677489e+02
-1.334000e+00 -1.326802e+02 -1.326802e+02 3.640778e+02
-1.333000e+00 -1.293574e+02 -1.293574e+02 3.607773e+02
-1.332000e+00 -1.273575e+02 -1.273575e+02 3.581135e+02
-1.331000e+00 -1.252673e+02 -1.252672e+02 3.552238e+02
-1.330000e+00 -1.275291e+02 -1.275291e+02 3.591454e+02
-1.329000e+00 -1.288844e+02 -1.288844e+02 3.606358e+02
-1.328000e+00 -1.264499e+02 -1.264492e+02 3.571339e+02
-1.327000e+00 -1.274010e+02 -1.274010e+02 3.560327e+02
-1.326000e+00 -1.246745e+02 -1.246747e+02 3.506460e+02
-1.325000e+00 -1.245979e+02 -1.245977e+02 3.468812e+02
-1.324000e+00 -1.223444e+02 -1.223444e+02 3.420082e+02
-1.323000e+00 -1.220864e+02 -1.220864e+02 3.370656e+02
-1.322000e+00 -1.193678e+02 -1.193678e+02 3.315633e+02
-1.321000e+00 -1.184451e+02 -1.184452e+02 3.305800e+02
-1.320000e+00 -1.159300e+02 -1.159300e+02 3.237145e+02
-1.319000e+00 -1.177161e+02 -1.177162e+02 3.267769e+02
-1.318000e+00 -1.187312e+02 -1.187317e+02 3.268515e+02
-1.317000e+00 -1.195715e+02 -1.195673e+02 3.253385e+02
-1.316000e+00 -1.160123e+02 -1.160125e+02 3.213221e+02
-1.315000e+00 -1.142638e+02 -1.142638e+02 3.169738e+02
-1.314000e+00 -1.138287e+02 -1.138288e+02 3.145657e+02
-1.313000e+00 -1.139320e+02 -1.139320e+02 3.116503e+02
-1.312000e+00 -1.139303e+02 -1.139304e+02 3.115588e+02
-1.311000e+00 -1.128436e+02 -1.128439e+02 3.095662e+02
-1.310000e+00 -1.129844e+02 -1.129767e+02 3.088433e+02
-1.309000e+00 -1.152848e+02 -1.152848e+02 3.121314e+02
-1.308000e+00 -1.156529e+02 -1.156530e+02 3.137137e+02
-1.307000e+00 -1.113190e+02 -1.113173e+02 3.063829e+02
-1.306000e+00 -1.094922e+02 -1.094898e+02 3.043815e+02
-1.305000e+00 -1.077412e+02 -1.077398e+02 2.963697e+02
-1.304000e+00 -1.084455e+02 -1.084457e+02 2.954520e+02
-1.303000e+00 -1.081697e+02 -1.081697e+02 2.939822e+02
-1.302000e+00 -1.036440e+02 -1.036423e+02 2.849279e+02
-1.301000e+00 -1.037673e+02 -1.037674e+02 2.833521e+02
-1.300000e+00 -1.043071e+02 -1.043072e+02 2.790640e+02
-1.299000e+00 -1.062521e+02 -1.062521e+02 2.787153e+02
-1.298000e+00 -1.048927e+02 -1.048912e+02 2.753656e+02
-1.297000e+00 -1.022994e+02 -1.022994e+02 2.684541e+02
-1.296000e+00 -9.892200e+01 -9.892189e+01 2.598457e+02
-1.295000e+00 -9.868225e+01 -9.868282e+01 2.567784e+02
-1.294000e+00 -9.745903e+01 -9.746076e+01 2.528998e+02
-1.293000e+00 -9.646162e+01 -9.646334e+01 2.461382e+02
-1.292000e+00 -9.331178e+01 -9.331178e+01 2.366621e+02
-1.291000e+00 -9.488035e+01 -9.488041e+01 2.377828e+02
-1.290000e+00 -9.608277e+01 -9.608287e+01 2.414463e+02
-1.289000e+00 -9.136282e+01 -9.136279e+01 2.308879e+02
-1.288000e+00 -9.027192e+01 -9.027194e+01 2.260386e+02
-1.287000e+00 -8.501520e+01 -8.501543e+01 2.146313e+02
-1.286000e+00 -7.975019e+01 -7.975042e+01 2.087810e+02
-1.285000e+00 -7.877966e+01 -7.877881e+01 2.068949e+02
-1.284000e+00 -7.336448e+01 -7.336809e+01 1.927953e+02
-1.283000e+00 -7.051030e+01 -7.051485e+01 1.821067e+02
-1.282000e+00 -6.759867e+01 -6.760387e+01 1.732487e+02
-1.281000e+00 -6.244197e+01 -6.244198e+01 1.629379e+02
-1.280000e+00 -5.438802e+01 -5.438815e+01 1.470671e+02
-1.279000e+00 -5.165651e+01 -5.165672e+01 1.391758e+02
-1.278000e+00 -4.391430e+01 -4.391534e+01 1.241847e+02
-1.277000e+00 -4.093780e+01 -4.093797e+01 1.149004e+02
-1.276000e+00 -3.669885e+01 -3.669891e+01 1.026317e+02
-1.275000e+00 -3.222613e+01 -3.222600e+01 8.730666e+01
-1.274000e+00 -2.824686e+01 -2.824700e+01 7.595037e+01
-1.273000e+00 -2.279058e+01 -2.279075e+01 6.144162e+01
-1.272000e+00 -1.677899e+01 -1.677975e+01 4.561109e+01
-1.271000e+00 -1.370771e+01 -1.370658e+01 3.672729e+01
-1.270000e+00 -1.153726e+01 -1.153691e+01 2.875678e+01
-1.269000e+00 -8.040575e+00 -8.040518e+00 1.821443e+01
-1.268000e+00 -3.864641e+00 -3.864539e+00 8.544487e+00
-1.267000e+00 -4.152196e+00 -4.151991e+00 3.950277e+00
-1.266000e+00 -2.306935e+00 -2.306656e+00 -4.546704e+00
-1.265000e+00 1.539879e+00 1.540076e+00 -1.691412e+01
-1.264000e+00 3.519792e+00 3.520022e+00 -2.412963e+01
-1.263000e+00 5.517788e+00 5.518030e+00 -3.249045e+01
-1.262000e+00 9.636384e+00 9.636180e+00 -4.315654e+01
-1.261000e+00 1.313537e+01 1.313579e+01 -5.413722e+01
-1.260000e+00 1.629565e+01 1.629677e+01 -6.455589e+01
-1.259000e+00 1.937261e+01 1.937390e+01 -7.780002e+01
-1.258000e+00 2.206406e+01 2.206434e+01 -9.076075e+01
-1.257000e+00 2.540693e+01 2.540715e+01 -1.081841e+02
-1.256000e+00 3.365850e+01 3.365882e+01 -1.263352e+02
-1.255000e+00 3.516346e+01 3.516358e+01 -1.345515e+02
-1.254000e+00 4.074872e+01 4.074822e+01 -1.460595e+02
-1.253000e+00 4.329516e+01 4.329640e+01 -1.513311e+02
-1.252000e+00 4.398610e+01 4.398606e+01 -1.554025e+02
-1.251000e+00 4.750882e+01 4.750879e+01 -1.654511e+02
-1.250000e+00 5.461718e+01 5.461714e+01 -1.790338e+02
-1.249000e+00 5.753253e+01 5.753323e+01 -1.872824e+02
-1.248000e+00 6.011909e+01 6.012033e+01 -1.954191e+02
-1.247000e+00 6.091278e+01 6.091354e+01 -2.006568e+02
-1.246000e+00 6.354668e+01 6.354674e+01 -2.083382e+02
-1.245000e+00 6.844188e+01 6.844201e+01 -2.213871e+02
-1.244000e+00 7.124278e+01 7.124311e+01 -2.337861e+02
-1.243000e+00 7.293711e+01 7.293732e+01 -2.387769e+02
-1.242000e+00 7.480324e+01 7.480342e+01 -2.429599e+02
-1.241000e+00 8.094475e+01 8.094503e+01 -2.612261e+02
-1.240000e+00 8.527384e+01 8.527409e+01 -2.721640e+02
-1.239000e+00 9.114289e+01 9.114337e+01 -2.891943e+02
-1.238000e+00 9.465839e+01 9.465961e+01 -3.022749e+02
-1.237000e+00 9.813106e+01 9.813261e+01 -3.120056e+02
-1.236000e+00 1.022083e+02 1.022106e+02 -3.248448e+02
-1.235000e+00 1.043271e+02 1.043273e+02 -3.315941e+02
-1.234000e+00 1.081330e+02 1.081332e+02 -3.431803e+02
-1.233000e+00 1.112582e+02 1.112585e+02 -3.520563e+02
-1.232000e+00 1.151908e+02 1.151913e+02 -3.613492e+02
-1.231000e+00 1.191236e+02 1.191246e+02 -3.728291e+02
-1.230000e+00 1.234600e+02 1.234603e+02 -3.831336e+02
-1.229000e+00 1.274793e+02 1.274796e+02 -3.960704e+02
-1.228000e+00 1.321574e+02 1.321577e+02 -4.073803e+02
-1.227000e+00 1.333148e+02 1.333147e+02 -4.113737e+02
-1.226000e+00 1.378939e+02 1.378938e+02 -4.252045e+02
-1.225000e+00 1.427093e+02 1.427091e+02 -4.359896e+02
-1.224000e+00 1.507378e+02 1.507373e+02 -4.598453e+02
-1.223000e+00 1.571674e+02 1.571675e+02 -4.824109e+02
-1.222000e+00 1.627677e+02 1.627679e+02 -4.988737e+02
-1.221000e+00 1.688890e+02 1.688887e+02 -5.150456e+02
-1.220000e+00 1.714664e+02 1.714666e+02 -5.212082e+02
-1.219000e+00 1.756456e+02 1.756459e+02 -5.334079e+02
-1.218000e+00 1.787718e+02 1.787719e+02 -5.423635e+02
-1.217000e+00 1.821816e+02 1.821817e+02 -5.536141e+02
-1.216000e+00 1.845470e+02 1.845471e+02 -5.639126e+02
-1.215000e+00 1.895693e+02 1.895692e+02 -5.801374e+02
-1.214000e+00 1.946968e+02 1.946966e+02 -5.925645e+02
-1.213000e+00 1.978733e+02 1.978732e+02 -6.055179e+02
-1.212000e+00 2.029297e+02 2.029296e+02 -6.217507e+02
-1.211000e+00 2.093574e+02 2.093576e+02 -6.384086e+02
-1.210000e+00 2.161673e+02 2.161673e+02 -6.587646e+02
-1.209000e+00 2.192597e+02 2.192598e+02 -6.669403e+02
-1.208000e+00 2.201537e+02 2.201576e+02 -6.752360e+02
-1.207000e+00 2.257492e+02 2.257477e+02 -6.901871e+02
-1.206000e+00 2.308731e+02 2.308733e+02 -7.030234e+02
-1.205000e+00 2.345348e+02 2.345349e+02 -7.136881e+02
-1.204000e+00 2.383317e+02 2.383336e+02 -7.263989e+02
-1.203000e+00 2.405392e+02 2.405389e+02 -7.320950e+02
-1.202000e+00 2.437407e+02 2.437408e+02 -7.400889e+02
-1.201000e+00 2.501962e+02 2.501952e+02 -7.591490e+02
-1.200000e+00 2.554989e+02 2.554978e+02 -7.728859e+02
-1.199000e+00 2.615246e+02 2.615250e+02 -7.889268e+02
-1.198000e+00 2.681620e+02 2.681623e+02 -8.069194e+02
-1.197000e+00 2.696971e+02 2.696974e+02 -8.135876e+02
-1.196000e+00 2.746376e+02 2.746378e+02 -8.293209e+02
-1.195000e+00 2.785659e+02 2.785662e+02 -8.405580e+02
-1.194000e+00 2.812795e+02 2.812791e+02 -8.477083e+02
-1.193000e+00 2.873830e+02 2.873838e+02 -8.639663e+02
-1.192000e+00 2.911012e+02 2.911014e+02 -8.732657e+02
-1.191000e+00 2.981155e+02 2.981157e+02 -8.920494e+02
-1.190000e+00 3.012227e+02 3.012230e+02 -9.022845e+02
-1.189000e+00 3.050383e+02 3.050388e+02 -9.119137e+02
-1.188000e+00 3.096109e+02 3.096112e+02 -9.243445e+02
-1.187000e+00 3.132425e+02 3.132428e+02 -9.369090e+02
-1.186000e+00 3.175953e+02 3.175956e+02 -9.483509e+02
-1.185000e+00 3.217316e+02 3.217319e+02 -9.625593e+02
-1.184000e+00 3.289182e+02 3.289185e+02 -9.786397e+02
-1.183000e+00 3.341333e+02 3.341336e+02 -9.924614e+02
-1.182000e+00 3.413651e+02 3.413654e+02 -1.013104e+03
-1.181000e+00 3.464807e+02 3.464809e+02 -1.026051e+03
-1.180000e+00 3.544646e+02 3.544648e+02 -1.046260e+03
-1.179000e+00 3.619876e+02 3.619878e+02 -1.067137e+03
-1.178000e+00 3.655200e+02 3.655206e+02 -1.077005e+03
-1.177000e+00 3.750882e+02 3.750892e+02 -1.099023e+03
-1.176000e+00 3.815377e+02 3.815380e+02 -1.117755e+03
-1.175000e+00 3.929778e+02 3.929778e+02 -1.146174e+03
-1.174000e+00 4.000176e+02 4.000179e+02 -1.166723e+03
-1.173000e+00 4.015781e+02 4.015785e+02 -1.172721e+03
-1.172000e+00 4.082261e+02 4.082265e+02 -1.191621e+03
-1.171000e+00 4.116312e+02 4.116316e+02 -1.200857e+03
-1.170000e+00 4.154451e+02 4.154455e+02 -1.215022e+03
-1.169000e+00 4.205888e+02 4.205891e+02 -1.226084e+03
-1.168000e+00 4.247296e+02 4.247303e+02 -1.234970e+03
-1.167000e+00 4.290141e+02 4.290147e+02 -1.248105e+03
-1.166000e+00 4.297486e+02 4.297498e+02 -1.249510e+03
-1.165000e+00 4.330137e+02 4.330149e+02 -1.258421e+03
-1.164000e+00 4.348739e+02 4.348743e+02 -1.266391e+03
-1.163000e+00 4.381723e+02 4.381727e+02 -1.275817e+03
-1.162000e+00 4.409989e+02 4.409993e+02 -1.283199e+03
-1.161000e+00 4.433472e+02 4.433476e+02 -1.290731e+03
-1.160000e+00 4.456363e+02 4.456367e+02 -1.298663e+03
-1.159000e+00 4.465060e+02 4.465064e+02 -1.301389e+03
-1.158000e+00 4.462918e+02 4.462923e+02 -1.304273e+03
-1.157000e+00 4.463116e+02 4.463121e+02 -1.309857e+03
-1.156000e+00 4.467671e+02 4.467675e+02 -1.313274e+03
-1.155000e+00 4.487112e+02 4.487117e+02 -1.320791e+03
-1.154000e+00 4.489220e+02 4.489227e+02 -1.323468e+03
-1.153000e+00 4.454565e+02 4.454610e+02 -1.315827e+03
-1.152000e+00 4.462851e+02 4.462854e+02 -1.315540e+03
-1.151000e+00 4.486144e+02 4.486147e+02 -1.321462e+03
-1.150000e+00 4.466104e+02 4.466106e+02 -1.319300e+03
-1.149000e+00 4.457054e+02 4.457056e+02 -1.314766e+03
-1.148000e+00 4.442605e+02 4.442608e+02 -1.310427e+03
-1.147000e+00 4.421130e+02 4.421128e+02 -1.306021e+03
-1.146000e+00 4.383323e+02 4.383325e+02 -1.294362e+03
-1.145000e+00 4.359516e+02 4.359519e+02 -1.286193e+03
-1.144000e+00 4.319354e+02 4.319356e+02 -1.274637e+03
-1.143000e+00 4.271147e+02 4.271151e+02 -1.259518e+03
-1.142000e+00 4.259773e+02 4.259776e+02 -1.257016e+03
-1.141000e+00 4.225166e+02 4.225175e+02 -1.247994e+03
-1.140000e+00 4.189432e+02 4.189435e+02 -1.237866e+03
-1.139000e+00 4.138943e+02 4.138946e+02 -1.223782e+03
-1.138000e+00 4.120243e+02 4.120247e+02 -1.218031e+03
-1.137000e+00 4.083202e+02 4.083206e+02 -1.208726e+03
-1.136000e+00 4.062360e+02 4.062362e+02 -1.205454e+03
-1.135000e+00 4.008510e+02 4.008513e+02 -1.189285e+03
-1.134000e+00 3.987737e+02 3.987740e+02 -1.184241e+03
-1.133000e+00 3.982201e+02 3.982204e+02 -1.183001e+03
-1.132000e+00 3.979128e+02 3.979130e+02 -1.182100e+03
-1.131000e+00 3.983351e+02 3.983353e+02 -1.182493e+03
-1.130000e+00 3.968080e+02 3.968082e+02 -1.179269e+03
-1.129000e+00 3.965486e+02 3.965488e+02 -1.180063e+03
-1.128000e+00 4.001068e+02 4.001070e+02 -1.188661e+03
-1.127000e+00 4.010722e+02 4.010725e+02 -1.189955e+03
-1.126000e+00 4.004578e+02 4.004580e+02 -1.187565e+03
-1.125000e+00 4.014189e+02 4.014192e+02 -1.189445e+03
-1.124000e+00 4.024487e+02 4.024489e+02 -1.189777e+03
-1.123000e+00 4.008079e+02 4.008081e+02 -1.187284e+03
-1.122000e+00 3.986045e+02 3.986047e+02 -1.181431e+03
-1.121000e+00 3.992859e+02 3.992861e+02 -1.183581e+03
-1.120000e+00 3.963819e+02 3.963822e+02 -1.174080e+03
-1.119000e+00 3.963048e+02 3.963051e+02 -1.172655e+03
-1.118000e+00 3.941770e+02 3.941771e+02 -1.168698e+03
-1.117000e+00 3.918765e+02 3.918764e+02 -1.160665e+03
-1.116000e+00 3.910945e+02 3.910949e+02 -1.158006e+03
-1.115000e+00 3.893144e+02 3.893146e+02 -1.152485e+03
-1.114000e+00 3.900139e+02 3.900141e+02 -1.152603e+03
-1.113000e+00 3.898532e+02 3.898534e+02 -1.151941e+03
-1.112000e+00 3.903755e+02 3.903757e+02 -1.154411e+03
-1.111000e+00 3.897536e+02 3.897539e+02 -1.151727e+03
-1.110000e+00 3.871749e+02 3.871751e+02 -1.144001e+03
-1.109000e+00 3.859899e+02 3.859901e+02 -1.141168e+03
-1.108000e+00 3.859462e+02 3.859460e+02 -1.138990e+03
-1.107000e+00 3.845347e+02 3.845350e+02 -1.134728e+03
-1.106000e+00 3.826459e+02 3.826497e+02 -1.129925e+03
-1.105000e+00 3.819494e+02 3.819494e+02 -1.126874e+03
-1.104000e+00 3.809308e+02 3.809309e+02 -1.123847e+03
-1.103000e+00 3.767255e+02 3.767257e+02 -1.113070e+03
